ICAO;Operador Aéreo;Etapa;Voo;Equip;Assentos;Origem;Aeroporto Origem;Início;Partida Prevista;Chegada Prevista;dt_referencia;nr_voo;nr_etapa;Tipo;Destino;Aeroporto Destino;tx_codeshare
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5064;E295;136;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;31/01/2022;31/01/2022 19:50;31/01/2022 21:20;31/01/2022 00:00:00;5064;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5069;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:05;31/01/2022 23:40;31/01/2022 00:00:00;5069;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBDN;PRESIDENTE PRUDENTE - PRESIDENTE PRUDENTE - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5093;A20N;174;SBVT;EURICO DE AGUIAR SALLES - VITÓRIA - ES - BRASIL;31/01/2022;31/01/2022 10:30;31/01/2022 12:15;31/01/2022 00:00:00;5093;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;5098;E195;118;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;31/01/2022;31/01/2022 12:20;31/01/2022 14:00;31/01/2022 00:00:00;5098;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
MPH;MARTINAIR HOLLAND N.V.;1;6911;B744;0;EHAM;AMSTERDAM AIRPORT SCHIPHOL - HAARLEMMERMEER, NEAR AMSTERDAM - HOLANDA;31/01/2022;31/01/2022 15:00;01/02/2022 02:45;31/01/2022 00:00:00;6911;1;REGULAR DE CARGA INTERNACIONAL;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
CLX;CARGOLUX AIRLINES INTERNATIONAL S/A;1;7612;B744;0;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2022;31/01/2022 20:10;31/01/2022 21:30;31/01/2022 00:00:00;7612;1;REGULAR DE CARGA INTERNACIONAL;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
CLX;CARGOLUX AIRLINES INTERNATIONAL S/A;2;7612;B744;0;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 23:00;01/02/2022 10:30;31/01/2022 00:00:00;7612;2;REGULAR DE CARGA INTERNACIONAL;ELLX;LUXEMBOURG FINDEL AIRPORT - LUXEMBOURG CITY - LUXEMBURGO;
CLX;CARGOLUX AIRLINES INTERNATIONAL S/A;1;7651;B744;0;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 06:25;31/01/2022 11:55;31/01/2022 00:00:00;7651;1;REGULAR DE CARGA INTERNACIONAL;SEQM;MARISCAL SUCRE INTERNATIONAL AIRPORT - QUITO - EQUADOR;
LTG;ABSA - AEROLINHAS BRASILEIRAS S.A.;1;8490;B763;0;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 21:00;31/01/2022 23:45;31/01/2022 00:00:00;8490;1;REGULAR DE CARGA INTERNACIONAL;SAEZ;MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT) - EZEIZA, BUENOS AIRES PROVINCE - ARGENTINA;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;8704;A332;271;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 23:50;01/02/2022 08:15;31/01/2022 00:00:00;8704;1;REGULAR DE PASSAGEIROS INTERNACIONAL;KFLL;FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT - FORT LAUDERDALE/HOLLYWOOD, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;UAL/7374 início: 31/01/2022 fim: 06/02/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;8705;A339;298;KFLL;FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT - FORT LAUDERDALE/HOLLYWOOD, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;31/01/2022;31/01/2022 22:20;01/02/2022 06:50;31/01/2022 00:00:00;8705;1;REGULAR DE PASSAGEIROS INTERNACIONAL;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;UAL/7375 início: 31/01/2022 fim: 06/02/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;8708;A332;271;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:50;01/02/2022 08:00;31/01/2022 00:00:00;8708;1;REGULAR DE PASSAGEIROS INTERNACIONAL;KMCO;ORLANDO INTERNATIONAL AIRPORT - ORLANDO, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;8750;A339;298;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 18:25;01/02/2022 04:00;31/01/2022 00:00:00;8750;1;REGULAR DE PASSAGEIROS INTERNACIONAL;LPPT;LISBOA - LISBOA - PORTUGAL;TAP/5000 início: 03/01/2022 fim: 26/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;8751;A339;298;LPPT;LISBOA - LISBOA - PORTUGAL;31/01/2022;31/01/2022 06:00;31/01/2022 16:05;31/01/2022 00:00:00;8751;1;REGULAR DE PASSAGEIROS INTERNACIONAL;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;TAP/5001 início: 03/01/2022 fim: 26/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;9035;E295;136;SBPJ;BRIGADEIRO LYSIAS RODRIGUES - PALMAS - TO - BRASIL;31/01/2022;31/01/2022 14:10;31/01/2022 16:30;31/01/2022 00:00:00;9035;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;9036;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 11:05;31/01/2022 13:20;31/01/2022 00:00:00;9036;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPJ;BRIGADEIRO LYSIAS RODRIGUES - PALMAS - TO - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;9067;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 20:05;31/01/2022 21:20;31/01/2022 00:00:00;9067;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;9169;A20N;174;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2022;31/01/2022 11:40;31/01/2022 15:05;31/01/2022 00:00:00;9169;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;9200;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 15:35;31/01/2022 18:50;31/01/2022 00:00:00;9200;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;9201;A21N;214;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2022;31/01/2022 15:05;31/01/2022 18:20;31/01/2022 00:00:00;9201;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
MWM;MODERN TRANSPORTE AEREO DE CARGA S.A;1;9620;B734;0;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 16:00;31/01/2022 17:05;31/01/2022 00:00:00;9620;1;SOBREVOOS OU TRASLADOS OPERACIONAIS DOMÉSTICA;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;9709;A339;298;KMCO;ORLANDO INTERNATIONAL AIRPORT - ORLANDO, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;31/01/2022;31/01/2022 23:00;01/02/2022 07:45;31/01/2022 00:00:00;9709;1;REGULAR DE PASSAGEIROS INTERNACIONAL;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
